orbit_id,tier,start_n,status,odd_steps_to_1,terminal_or_cap_state,max_odd_value,max_up_burst,max_critical_alphabet_run,max_critical_grammar_run,first_critical_break_type,count_U1,count_F2,count_F3,count_F4P,fraction_mod8_1,fraction_mod8_3,fraction_mod8_5,fraction_mod8_7,max_cum_reset_deficit,min_cum_reset_deficit,final_cum_reset_deficit,max_cum_best_hidden_deficit,final_cum_best_hidden_deficit,height_cocycle_sum,height_cocycle_endpoint_log2,height_cocycle_error,critical_windows_L8,critical_windows_L16,critical_windows_L32,critical_windows_L64,alphabet_windows_L8,alphabet_windows_L16,alphabet_windows_L32,alphabet_windows_L64
C_17291,TIER_C_RANDOM_1E12,421858057351,REACHED_1,74,1,949180629041,5,13,4,CRITICAL_FORBIDDEN_GRAMMAR,38,13,12,11,0.17567567567567569,0.24324324324324326,0.3108108108108108,0.2702702702702703,115.53027886872387,0.0,106.11390330461444,189.11217574641043,184.69263685489665,-38.617966700505974,-38.617966700505974,0.0,0,0,0,0,6,0,0,0
C_17292,TIER_C_RANDOM_1E12,645575447423,REACHED_1,124,1,7353507830813,7,15,6,CRITICAL_FORBIDDEN_GRAMMAR,68,26,16,14,0.20967741935483872,0.25,0.24193548387096775,0.29838709677419356,237.1065372361254,0.0,233.08861532812813,349.93684415753955,349.45141733036934,-39.23179475472697,-39.23179475472697,0.0,0,0,0,0,19,0,0,0
C_17293,TIER_C_RANDOM_1E12,126503241141,REACHED_1,63,1,126503241141,4,7,3,DEEP_FOLD,29,16,9,9,0.25396825396825395,0.2698412698412698,0.2857142857142857,0.19047619047619047,73.41587910703883,-2.4150374992864414,71.34548977914743,139.36005276722256,139.36005276722256,-36.880383392460374,-36.880383392460374,0.0,0,0,0,0,0,0,0,0
C_17294,TIER_C_RANDOM_1E12,738993135491,REACHED_1,110,1,1108489703237,5,14,6,DEEP_FOLD,60,21,12,17,0.19090909090909092,0.24545454545454545,0.2636363636363636,0.3,191.92761434149259,0.0,187.9096924334953,295.72672123428026,295.24129440711005,-39.426770006996975,-39.426770006996975,0.0,0,0,0,0,12,0,0,0
C_17295,TIER_C_RANDOM_1E12,107947660109,REACHED_1,77,1,107947660109,4,9,5,DEEP_FOLD,34,19,12,12,0.24675324675324675,0.2987012987012987,0.3116883116883117,0.14285714285714285,90.53342459763365,-0.8300749985903622,88.46303526974225,178.50600484290217,178.50600484290217,-36.65154101536848,-36.65154101536848,0.0,0,0,0,0,3,0,0,0
C_17296,TIER_C_RANDOM_1E12,35100140521,REACHED_1,126,1,5545752147413,8,33,5,CRITICAL_FORBIDDEN_GRAMMAR,71,30,11,14,0.23809523809523808,0.2777777777777778,0.1984126984126984,0.2857142857142857,247.27390710532018,0.0,245.20351777742877,348.2920559721455,348.2920559721455,-35.03075775514545,-35.03075775514545,0.0,0,0,0,0,32,18,2,0
C_17297,TIER_C_RANDOM_1E12,188813274889,REACHED_1,103,1,680495304509,5,11,7,CRITICAL_FORBIDDEN_GRAMMAR,52,24,13,14,0.23300970873786409,0.2912621359223301,0.2621359223300971,0.21359223300970873,154.7734378857887,0.0,152.7030485578973,257.8472307862862,257.8472307862862,-37.458169243541604,-37.458169243541604,0.0,0,0,0,0,7,0,0,0
C_17298,TIER_C_RANDOM_1E12,905699335,REACHED_1,65,1,2037823505,5,14,6,CRITICAL_FORBIDDEN_GRAMMAR,33,15,5,12,0.23076923076923078,0.2153846153846154,0.26153846153846155,0.2923076923076923,105.61304451922844,0.0,101.59512261123118,165.41536454914075,164.9299377219705,-29.75445695738866,-29.75445695738866,0.0,0,0,0,0,10,0,0,0
C_17299,TIER_C_RANDOM_1E12,19629590047,REACHED_1,37,1,99374799617,4,7,5,CRITICAL_FORBIDDEN_GRAMMAR,12,13,4,8,0.35135135135135137,0.21621621621621623,0.32432432432432434,0.10810810810810811,26.71225609860556,0.0,21.336016196712016,61.54752247483785,61.54752247483785,-34.19231099211398,-34.19231099211398,0.0,0,0,0,0,0,0,0,0
C_17300,TIER_C_RANDOM_1E12,535671715247,REACHED_1,162,1,1807892038961,7,15,6,CRITICAL_FORBIDDEN_GRAMMAR,86,39,24,13,0.24074074074074073,0.24691358024691357,0.22839506172839505,0.2839506172839506,297.3136892640745,0.0,295.2432999361832,450.3080064569951,450.3080064569951,-38.962558164066806,-38.962558164066806,0.0,0,0,0,0,20,0,0,0
C_17301,TIER_C_RANDOM_1E12,996098328627,REACHED_1,65,1,1494147492941,5,12,5,DEEP_FOLD,27,18,8,12,0.27692307692307694,0.27692307692307694,0.3076923076923077,0.13846153846153847,77.83308728750566,0.0,69.79953700046885,138.80202838954523,138.31660156237498,-39.8574972069586,-39.8574972069586,0.0,0,0,0,0,8,0,0,0
C_17302,TIER_C_RANDOM_1E12,383861069939,REACHED_1,115,1,575791604909,5,14,6,DEEP_FOLD,56,32,15,12,0.2782608695652174,0.25217391304347825,0.23478260869565218,0.23478260869565218,180.81245641744792,0.0,176.79453450945064,301.55112490633053,301.0656980791603,-38.48179329747579,-38.48179329747579,0.0,0,0,0,0,15,0,0,0
C_17303,TIER_C_RANDOM_1E12,686499286665,REACHED_1,112,1,7422564034133,5,12,5,CRITICAL_FORBIDDEN_GRAMMAR,59,27,12,14,0.24107142857142858,0.26785714285714285,0.23214285714285715,0.25892857142857145,184.22416021919005,0.0,180.20623831119278,282.1389708281316,281.6535440009614,-39.32046726504319,-39.32046726504319,0.0,0,0,0,0,13,0,0,0
C_17304,TIER_C_RANDOM_1E12,573037979569,REACHED_1,102,1,573037979569,5,14,6,DEEP_FOLD,56,21,11,14,0.20588235294117646,0.2549019607843137,0.24509803921568626,0.29411764705882354,173.21500252384766,-4.245112497852386,171.14461319595625,262.2094343824122,262.2094343824122,-39.059839804244106,-39.059839804244106,0.0,0,0,0,0,13,0,0,0
C_17305,TIER_C_RANDOM_1E12,83718203479,REACHED_1,40,1,188365957829,5,6,3,CRITICAL_FORBIDDEN_GRAMMAR,15,10,6,9,0.25,0.2,0.375,0.175,33.03909957569154,0.0,30.79898998549436,82.834408881624,82.834408881624,-36.284822301798506,-36.284822301798506,0.0,0,0,0,0,0,0,0,0
C_17306,TIER_C_RANDOM_1E12,767240577291,REACHED_1,59,1,1150860865937,3,8,5,DEEP_FOLD,22,19,9,9,0.3220338983050847,0.288135593220339,0.3050847457627119,0.0847457627118644,58.341639601727756,0.0,47.50020475319308,119.33984903880267,112.46484961577455,-39.48088806639602,-39.48088806639602,0.0,0,0,0,0,1,0,0,0
C_17307,TIER_C_RANDOM_1E12,786815215187,REACHED_1,74,1,1493719510085,5,11,5,DEEP_FOLD,32,18,12,12,0.24324324324324326,0.22972972972972974,0.32432432432432434,0.20270270270270271,93.9322042441194,0.0,89.91428233612214,182.76332731930913,182.27790049213888,-39.51723390003349,-39.51723390003349,0.0,0,0,0,0,7,0,0,0
C_17308,TIER_C_RANDOM_1E12,315337419387,REACHED_1,100,1,532131895217,7,9,4,DEEP_FOLD,48,25,18,9,0.25,0.21,0.27,0.27,173.9889310819179,-1.9052624960735471,171.9185417540265,294.9617440399207,294.9617440399207,-38.198105420762545,-38.198105420762545,0.0,0,0,0,0,4,0,0,0
C_17309,TIER_C_RANDOM_1E12,819416604623,REACHED_1,52,1,2765531040605,5,10,9,CRITICAL_FORBIDDEN_GRAMMAR,20,15,8,9,0.28846153846153844,0.23076923076923078,0.3269230769230769,0.15384615384615385,60.49321223589479,0.0,47.40582855581635,113.24631093486764,108.36972176507713,-39.57580617158596,-39.57580617158596,0.0,2,0,0,0,3,0,0,0
C_17310,TIER_C_RANDOM_1E12,786631264163,REACHED_1,79,1,1179946896245,4,10,6,DEEP_FOLD,34,23,11,11,0.2911392405063291,0.31645569620253167,0.27848101265822783,0.11392405063291139,88.26767118427647,0.0,85.69631355378418,167.76401033504663,167.76401033504663,-39.516896570184926,-39.516896570184926,0.0,0,0,0,0,7,0,0,0
C_17311,TIER_C_RANDOM_1E12,804196407859,REACHED_1,132,1,1834128612881,7,15,6,DEEP_FOLD,73,28,16,15,0.21212121212121213,0.22727272727272727,0.23484848484848486,0.32575757575757575,265.7795662707899,0.0,261.7616443627927,392.5999208706181,392.1144940434479,-39.5487569357615,-39.5487569357615,0.0,0,0,0,0,18,0,0,0
C_17312,TIER_C_RANDOM_1E12,101176692171,REACHED_1,55,1,151765038257,4,7,3,DEEP_FOLD,26,13,5,11,0.23636363636363636,0.2727272727272727,0.2909090909090909,0.2,61.73176352024168,0.0,59.66137419235028,114.74347649934614,114.74347649934614,-36.55808602191381,-36.55808602191381,0.0,0,0,0,0,0,0,0,0
C_17313,TIER_C_RANDOM_1E12,445607655261,REACHED_1,48,1,445607655261,2,5,5,DEEP_FOLD,20,8,9,11,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.125,37.397353972118154,-0.41503749928099865,34.65341471505131,95.75853184256512,95.75853184256512,-38.696983061250904,-38.696983061250904,0.0,0,0,0,0,0,0,0,0
C_17314,TIER_C_RANDOM_1E12,124445977329,REACHED_1,84,1,124445977329,8,13,5,DEEP_FOLD,43,18,12,11,0.21428571428571427,0.25,0.27380952380952384,0.2619047619047619,163.54187615561017,-3.245112497964481,156.12402364072426,251.53197289972556,246.10570814502347,-36.85672864024065,-36.85672864024065,0.0,0,0,0,0,12,0,0,0
C_17315,TIER_C_RANDOM_1E12,480564705507,REACHED_1,123,1,720847058261,10,15,5,DEEP_FOLD,66,31,14,12,0.25203252032520324,0.22764227642276422,0.21138211382113822,0.3089430894308943,258.5583628120399,-8.245112501483284,256.48797348414854,370.5494655764953,370.5494655764953,-38.80593973912884,-38.80593973912884,0.0,0,0,0,0,17,0,0,0
C_17316,TIER_C_RANDOM_1E12,892533597155,REACHED_1,60,1,1338800395733,3,12,5,DEEP_FOLD,26,14,9,11,0.23333333333333334,0.2833333333333333,0.3333333333333333,0.15,61.58557828681781,-1.830074998559489,56.715696726576226,125.94587379600924,125.94587379600924,-39.69911552050678,-39.69911552050678,0.0,0,0,0,0,5,0,0,0
C_17317,TIER_C_RANDOM_1E12,900972081061,REACHED_1,89,1,3247161890561,7,12,6,DEEP_FOLD,42,23,8,16,0.25842696629213485,0.21348314606741572,0.2696629213483146,0.25842696629213485,142.96368297580804,-1.4150374992799115,140.6352204614519,227.738998995998,227.738998995998,-39.71269144487316,-39.71269144487316,0.0,0,0,0,0,10,0,0,0
C_17318,TIER_C_RANDOM_1E12,499475414583,REACHED_1,94,1,18226436036849,6,13,4,CRITICAL_FORBIDDEN_GRAMMAR,48,24,6,16,0.2553191489361702,0.20212765957446807,0.23404255319148937,0.30851063829787234,166.7184534375114,0.0,162.70053152951414,248.64264381392704,248.1572169867568,-38.86162271050318,-38.86162271050318,0.0,0,0,0,0,11,0,0,0
C_17319,TIER_C_RANDOM_1E12,637777577011,REACHED_1,78,1,956666365517,4,17,6,DEEP_FOLD,34,22,12,10,0.28205128205128205,0.23076923076923078,0.28205128205128205,0.20512820512820512,109.19248701658401,-0.07518749641133837,97.33028825839689,180.56453778294434,180.56453778294434,-39.21426241995935,-39.21426241995935,0.0,0,0,0,0,14,2,0,0
C_17320,TIER_C_RANDOM_1E12,583131830891,REACHED_1,90,1,874697746337,5,11,6,DEEP_FOLD,46,19,15,10,0.2111111111111111,0.2222222222222222,0.2777777777777778,0.28888888888888886,145.13592831543238,0.0,140.14284753321738,243.38262485645066,243.38262485645066,-39.085031119763705,-39.08503111976371,7.105427357601002e-15,0,0,0,0,8,0,0,0
C_17321,TIER_C_RANDOM_1E12,871970353229,REACHED_1,72,1,871970353229,6,10,5,DEEP_FOLD,34,17,11,10,0.2361111111111111,0.2638888888888889,0.2916666666666667,0.20833333333333334,111.0225560849504,-0.8300749985617344,98.70764366373338,176.60750772875213,175.8548297612986,-39.66548812833131,-39.66548812833131,0.0,0,0,0,0,5,0,0,0
C_17322,TIER_C_RANDOM_1E12,615023409371,REACHED_1,61,1,1556778004973,4,8,3,CRITICAL_FORBIDDEN_GRAMMAR,30,10,10,11,0.16393442622950818,0.2459016393442623,0.3442622950819672,0.2459016393442623,78.40763327420028,0.0,74.38971136620302,142.33448458136144,141.8490577541912,-39.16185036793759,-39.16185036793759,0.0,0,0,0,0,1,0,0,0
C_17323,TIER_C_RANDOM_1E12,500026665607,REACHED_1,63,1,1125059997617,3,8,6,CRITICAL_FORBIDDEN_GRAMMAR,27,15,8,13,0.23809523809523808,0.2698412698412698,0.3333333333333333,0.15873015873015872,64.38799569267002,0.0,62.31760636477862,132.46586925738254,132.46586925738254,-38.86321407727471,-38.86321407727471,0.0,0,0,0,0,1,0,0,0
C_17324,TIER_C_RANDOM_1E12,180260183219,REACHED_1,74,1,270390274829,4,12,8,DEEP_FOLD,32,25,4,13,0.33783783783783783,0.28378378378378377,0.22972972972972974,0.14864864864864866,85.74848956477635,0.0,83.67810023688494,147.70723142546666,147.70723142546666,-37.391289805943174,-37.391289805943174,0.0,1,0,0,0,14,0,0,0
C_17325,TIER_C_RANDOM_1E12,56245369455,REACHED_1,89,1,2499372032597,6,10,6,CRITICAL_FORBIDDEN_GRAMMAR,45,22,11,11,0.24719101123595505,0.2247191011235955,0.24719101123595505,0.2808988764044944,151.37910408357988,0.0,147.63187822017957,233.72751630048936,233.72751630048936,-35.711015276504746,-35.71101527650474,-7.105427357601002e-15,0,0,0,0,7,0,0,0
C_17326,TIER_C_RANDOM_1E12,40973949961,REACHED_1,153,1,73836388289,5,16,7,CRITICAL_FORBIDDEN_GRAMMAR,79,44,16,14,0.2875816993464052,0.2549019607843137,0.19607843137254902,0.26143790849673204,269.04294410251026,0.0,265.02502219451304,406.7940624923642,406.308635665194,-35.25398792674091,-35.25398792674091,0.0,0,0,0,0,21,1,0,0
C_17327,TIER_C_RANDOM_1E12,330141151989,REACHED_1,88,1,330141151989,5,16,6,DEEP_FOLD,40,26,9,13,0.29545454545454547,0.19318181818181818,0.25,0.26136363636363635,133.99594723152245,-2.415037499281759,129.97802532352517,220.67812970177812,220.19270287460787,-38.26429202500574,-38.26429202500574,0.0,0,0,0,0,14,1,0,0
C_17328,TIER_C_RANDOM_1E12,210244491135,REACHED_1,62,1,2394816156845,7,7,3,CRITICAL_FORBIDDEN_GRAMMAR,34,7,9,12,0.11290322580645161,0.22580645161290322,0.3387096774193548,0.3225806451612903,121.00291760657623,0.0,113.04643050698493,186.04859829377875,185.5631714666085,-37.61327704297464,-37.61327704297464,0.0,0,0,0,0,0,0,0,0
C_17329,TIER_C_RANDOM_1E12,905612257833,REACHED_1,113,1,4895828083457,5,11,6,CRITICAL_FORBIDDEN_GRAMMAR,56,28,15,14,0.24778761061946902,0.2743362831858407,0.25663716814159293,0.22123893805309736,170.7783856612352,0.0,166.76046375323793,287.6579000561816,287.17247322901136,-39.72010252953149,-39.72010252953149,0.0,0,0,0,0,7,0,0,0
C_17330,TIER_C_RANDOM_1E12,417095474211,REACHED_1,55,1,625643211317,2,8,5,DEEP_FOLD,20,17,7,11,0.3090909090909091,0.2727272727272727,0.32727272727272727,0.09090909090909091,43.075298412622196,-2.2451124978567734,40.746835898266085,102.85080819006396,102.85080819006396,-38.601586701783454,-38.60158670178345,-7.105427357601002e-15,0,0,0,0,1,0,0,0
C_17331,TIER_C_RANDOM_1E12,557531901257,REACHED_1,121,1,25749120929201,7,15,5,CRITICAL_FORBIDDEN_GRAMMAR,71,23,11,16,0.19008264462809918,0.23140495867768596,0.2231404958677686,0.35537190082644626,248.41796698639172,0.0,244.40004507839444,343.2822290571562,342.796802229986,-39.020263400307,-39.020263400306995,-7.105427357601002e-15,0,0,0,0,19,0,0,0
C_17332,TIER_C_RANDOM_1E12,731309822993,REACHED_1,110,1,731309822993,12,19,4,DEEP_FOLD,57,23,13,17,0.20909090909090908,0.21818181818181817,0.2727272727272727,0.3,235.9563288301573,-1.245112497844275,233.8859395022659,336.9519515398909,336.9519515398909,-39.41169178427457,-39.41169178427457,0.0,0,0,0,0,15,4,0,0
C_17333,TIER_C_RANDOM_1E12,450239470117,REACHED_1,135,1,1155217460021,9,15,6,DEEP_FOLD,72,34,13,16,0.2518518518518518,0.26666666666666666,0.21481481481481482,0.26666666666666666,254.4378511984553,-1.4150374992809773,252.3674618705639,367.3980729079347,367.3980729079347,-38.711901579553555,-38.711901579553555,0.0,0,0,0,0,27,0,0,0
C_17334,TIER_C_RANDOM_1E12,112695452349,REACHED_1,106,1,203080864445,7,29,5,DEEP_FOLD,55,29,14,8,0.27358490566037735,0.25471698113207547,0.20754716981132076,0.2641509433962264,185.54217896694317,-0.4150374992873793,183.47178963905176,282.50756392523715,282.50756392523715,-36.71363834271459,-36.713638342714596,7.105427357601002e-15,0,0,0,0,30,14,0,0
C_17335,TIER_C_RANDOM_1E12,326626355117,REACHED_1,141,1,348794843093,7,15,5,DEEP_FOLD,73,39,16,13,0.2765957446808511,0.23404255319148937,0.20567375886524822,0.28368794326241137,255.03363544962718,-0.41503749928178735,252.96324612173578,385.03011949188306,385.03011949188306,-38.24885024881419,-38.248850248814186,-7.105427357601002e-15,0,0,0,0,18,0,0,0
C_17336,TIER_C_RANDOM_1E12,492481491577,REACHED_1,106,1,934945331669,3,9,5,CRITICAL_FORBIDDEN_GRAMMAR,48,32,15,11,0.3018867924528302,0.24528301886792453,0.24528301886792453,0.20754716981132076,147.7364157452678,0.0,143.71849383727053,257.66020421042305,257.17477738325283,-38.84127855003187,-38.84127855003187,0.0,0,0,0,0,4,0,0,0
C_17337,TIER_C_RANDOM_1E12,588813104821,REACHED_1,97,1,588813104821,5,10,7,DEEP_FOLD,46,25,12,14,0.25773195876288657,0.25773195876288657,0.26804123711340205,0.21649484536082475,147.45792308294136,-2.41503749928048,143.4400011749441,243.37597187068388,242.89054504351364,-39.09901882461562,-39.09901882461562,0.0,0,0,0,0,5,0,0,0
C_17338,TIER_C_RANDOM_1E12,728965389567,REACHED_1,74,1,15763431624245,7,9,5,CRITICAL_FORBIDDEN_GRAMMAR,39,13,12,10,0.17567567567567569,0.22972972972972974,0.2972972972972973,0.2972972972972973,123.7797985746466,0.0,121.7094092467552,198.75471188487492,198.75471188487492,-39.40705936244846,-39.40705936244846,0.0,0,0,0,0,4,0,0,0
C_17339,TIER_C_RANDOM_1E12,676148707649,REACHED_1,88,1,676148707649,6,20,4,DEEP_FOLD,42,24,8,14,0.2727272727272727,0.2159090909090909,0.25,0.26136363636363635,140.79598717871954,-1.2451124978423778,138.05204792165267,216.15724012343838,216.15724012343838,-39.298549621916074,-39.298549621916074,0.0,0,0,0,0,21,5,0,0
C_17340,TIER_C_RANDOM_1E12,716551068909,REACHED_1,122,1,716551068909,7,14,6,DEEP_FOLD,62,34,13,13,0.2786885245901639,0.2540983606557377,0.21311475409836064,0.2540983606557377,205.8976432287624,-5.490224997167886,201.87972132076513,321.6237631682633,321.13833634109307,-39.382278573421054,-39.38227857342106,7.105427357601002e-15,0,0,0,0,24,0,0,0
C_17341,TIER_C_RANDOM_1E12,794349156091,REACHED_1,45,1,2262033339029,4,6,5,CRITICAL_FORBIDDEN_GRAMMAR,22,8,6,9,0.17777777777777778,0.28888888888888886,0.3333333333333333,0.2,44.06767216639176,0.0,40.049750258394496,89.0171896537649,88.53176282659466,-39.530982326996295,-39.53098232699629,-7.105427357601002e-15,0,0,0,0,0,0,0,0
C_17342,TIER_C_RANDOM_1E12,826879130507,REACHED_1,149,1,2867385509585,5,14,6,DEEP_FOLD,85,33,16,15,0.2214765100671141,0.22818791946308725,0.2080536912751678,0.3422818791946309,293.6928193246124,0.0,289.6748974166152,427.42134096191273,426.9359141347425,-39.58888550186079,-39.58888550186079,0.0,0,0,0,0,19,0,0,0
C_17343,TIER_C_RANDOM_1E12,98300594841,REACHED_1,185,1,149462603837,7,15,10,DEEP_FOLD,102,46,23,14,0.24864864864864866,0.25405405405405407,0.2,0.2972972972972973,359.7843264526578,0.0,357.71393712476646,527.7416488992963,527.7416488992963,-36.51648109556729,-36.51648109556729,0.0,3,0,0,0,25,0,0,0
C_17344,TIER_C_RANDOM_1E12,584457477461,REACHED_1,102,1,584457477461,9,14,6,DEEP_FOLD,56,20,12,14,0.19607843137254902,0.24509803921568626,0.2549019607843137,0.30392156862745096,196.2119058526373,-10.735338595835824,192.19398394464002,301.9734764603028,301.48804963313256,-39.08830710823091,-39.08830710823091,0.0,0,0,0,0,12,0,0,0
C_17345,TIER_C_RANDOM_1E12,630052877701,REACHED_1,153,1,630052877701,11,16,8,DEEP_FOLD,85,36,14,18,0.23529411764705882,0.2222222222222222,0.20915032679738563,0.3333333333333333,345.9951214463549,-1.4150374992803734,343.92473211846357,471.9700257461279,471.9700257461279,-39.19668195681118,-39.19668195681119,7.105427357601002e-15,1,0,0,0,26,1,0,0
C_17346,TIER_C_RANDOM_1E12,385153970115,REACHED_1,139,1,585613091573,6,14,6,DEEP_FOLD,75,31,16,17,0.22302158273381295,0.2446043165467626,0.23741007194244604,0.2949640287769784,256.9387555736866,0.0,252.92083366568932,378.7977936037421,378.3123667765719,-38.48664434025795,-38.48664434025796,7.105427357601002e-15,0,0,0,0,20,0,0,0
C_17347,TIER_C_RANDOM_1E12,660506997253,REACHED_1,100,1,660506997253,5,15,6,DEEP_FOLD,49,26,11,14,0.26,0.25,0.25,0.24,149.0552206849157,-1.4150374992803023,145.03729877691842,245.86998502720922,245.38455820003898,-39.26478288887992,-39.26478288887992,0.0,0,0,0,0,16,0,0,0
C_17348,TIER_C_RANDOM_1E12,341642693779,REACHED_1,117,1,512464040669,5,14,6,DEEP_FOLD,59,25,20,13,0.21367521367521367,0.2564102564102564,0.28205128205128205,0.24786324786324787,189.98599915121758,0.0,185.9680772432203,314.7441978526265,314.25877102545627,-38.31369731805923,-38.31369731805923,0.0,0,0,0,0,16,0,0,0
C_17349,TIER_C_RANDOM_1E12,573005624243,REACHED_1,102,1,859508436365,5,14,6,DEEP_FOLD,51,23,16,12,0.22549019607843138,0.22549019607843138,0.27450980392156865,0.27450980392156865,165.21483961113893,-1.905262495719242,163.14445028324752,275.2087910960664,275.2087910960664,-39.059758343349905,-39.059758343349905,0.0,0,0,0,0,11,0,0,0
C_17350,TIER_C_RANDOM_1E12,415207630539,REACHED_1,96,1,622811445809,5,14,6,DEEP_FOLD,48,29,7,12,0.3020833333333333,0.21875,0.19791666666666666,0.28125,154.69609216934322,0.0,150.67817026134594,240.4329206752773,239.94749384810706,-38.59504200103967,-38.59504200103967,0.0,0,0,0,0,18,0,0,0
C_17351,TIER_C_RANDOM_1E12,872623838039,REACHED_1,98,1,1963403635589,7,11,4,CRITICAL_FORBIDDEN_GRAMMAR,51,20,17,10,0.20408163265306123,0.2857142857142857,0.2755102040816326,0.23469387755102042,159.72998207434483,0.0,152.31212955945892,260.7185093377149,255.29224458301283,-39.6665689290625,-39.6665689290625,0.0,0,0,0,0,8,0,0,0
C_17352,TIER_C_RANDOM_1E12,1511084711,REACHED_1,47,1,5446047437,2,10,8,CRITICAL_FORBIDDEN_GRAMMAR,16,16,11,4,0.3404255319148936,0.23404255319148937,0.3191489361702128,0.10638297872340426,44.731293732289664,0.0,37.46569467007563,98.85572001354655,95.39628839490925,-30.49293739384966,-30.49293739384966,0.0,1,0,0,0,4,0,0,0
C_17353,TIER_C_RANDOM_1E12,193531920513,REACHED_1,47,1,331040803085,2,9,4,CRITICAL_FORBIDDEN_GRAMMAR,19,11,8,9,0.23404255319148937,0.2553191489361702,0.3617021276595745,0.14893617021276595,42.7329799602848,0.0,35.467380898070765,95.85994748133605,92.40051586269875,-37.49378058309089,-37.49378058309089,0.0,0,0,0,0,2,0,0,0
C_17354,TIER_C_RANDOM_1E12,254753903025,REACHED_1,82,1,254753903025,3,10,6,DEEP_FOLD,37,23,10,12,0.2804878048780488,0.2682926829268293,0.2682926829268293,0.18292682926829268,103.71707061261556,-1.2451124978721992,99.6991487046183,183.69842961976303,183.2130027925928,-37.89031329351489,-37.89031329351489,0.0,0,0,0,0,3,0,0,0
C_17355,TIER_C_RANDOM_1E12,913018146105,REACHED_1,118,1,2924957058893,9,12,5,CRITICAL_FORBIDDEN_GRAMMAR,58,31,19,10,0.2627118644067797,0.2033898305084746,0.2457627118644068,0.288135593220339,232.63575051923425,0.0,230.56536119134284,352.6303814345463,352.6303814345463,-39.73185257761291,-39.73185257761291,0.0,0,0,0,0,11,0,0,0
C_17356,TIER_C_RANDOM_1E12,512268410723,REACHED_1,75,1,768402616085,6,10,5,DEEP_FOLD,40,13,10,12,0.17333333333333334,0.25333333333333335,0.29333333333333333,0.28,132.18487125986417,-3.6601499974300324,128.43764539646386,197.53278113119623,197.53278113119623,-38.898108973815404,-38.898108973815404,0.0,0,0,0,0,3,0,0,0
C_17357,TIER_C_RANDOM_1E12,810417687029,REACHED_1,144,1,7017830385461,9,18,5,DEEP_FOLD,80,31,15,18,0.2152777777777778,0.20833333333333334,0.22916666666666666,0.3472222222222222,301.85966282867787,-2.4150374992800323,297.84174092068065,431.7122535488112,431.226826721641,-39.55987470446294,-39.55987470446294,0.0,0,0,0,0,29,3,0,0
C_17358,TIER_C_RANDOM_1E12,485914643407,REACHED_1,99,1,7480513602989,8,11,4,CRITICAL_FORBIDDEN_GRAMMAR,49,26,11,13,0.26262626262626265,0.24242424242424243,0.24242424242424243,0.25252525252525254,169.47488630060812,0.0,167.40449697271671,257.4193816284748,257.4193816284748,-38.821911953582585,-38.821911953582585,0.0,0,0,0,0,5,0,0,0
C_17359,TIER_C_RANDOM_1E12,458870691543,REACHED_1,118,1,1490100444737,9,17,8,CRITICAL_FORBIDDEN_GRAMMAR,63,32,8,15,0.2711864406779661,0.2288135593220339,0.19491525423728814,0.3050847457627119,229.5922196466684,0.0,225.57429773867113,319.41450803222267,318.92908120505246,-38.739296707308135,-38.739296707308135,0.0,1,0,0,0,27,2,0,0
C_17360,TIER_C_RANDOM_1E12,907712850089,REACHED_1,115,1,95611212424241,7,13,5,CRITICAL_FORBIDDEN_GRAMMAR,62,26,14,13,0.22608695652173913,0.23478260869565218,0.23478260869565218,0.30434782608695654,218.76067423629942,0.0,211.2589705952635,330.67047838134295,325.2442136266408,-39.72344502489871,-39.72344502489871,0.0,0,0,0,0,10,0,0,0
C_17361,TIER_C_RANDOM_1E12,393930674813,REACHED_1,120,1,1262001541733,5,14,5,DEEP_FOLD,63,28,16,13,0.23333333333333334,0.25833333333333336,0.24166666666666667,0.26666666666666666,196.72845710553227,-0.41503749928128997,194.65806777764087,315.80325840436944,315.80325840436944,-38.51915080566734,-38.51915080566734,0.0,0,0,0,0,14,0,0,0
C_17362,TIER_C_RANDOM_1E12,740475961815,REACHED_1,52,1,1666070914085,4,7,3,CRITICAL_FORBIDDEN_GRAMMAR,20,14,7,11,0.2692307692307692,0.21153846153846154,0.34615384615384615,0.17307692307692307,49.149256979100905,0.0,45.13133507110364,112.07807084234457,111.59264401517433,-39.42966194560436,-39.42966194560436,0.0,0,0,0,0,0,0,0,0
C_17363,TIER_C_RANDOM_1E12,165728856959,REACHED_1,76,1,2389190252597,6,8,5,CRITICAL_FORBIDDEN_GRAMMAR,37,15,13,11,0.19736842105263158,0.23684210526315788,0.3157894736842105,0.25,114.0148419683803,0.0,111.94445264048889,194.15619955135915,194.15619955135915,-37.270033872433444,-37.27003387243344,-7.105427357601002e-15,0,0,0,0,1,0,0,0
C_17364,TIER_C_RANDOM_1E12,289078177109,REACHED_1,102,1,289078177109,4,12,7,DEEP_FOLD,47,31,17,7,0.30392156862745096,0.24509803921568626,0.23529411764705882,0.21568627450980393,145.24050465019224,-8.415037499282167,143.17011532230083,249.2536211356536,249.2536211356536,-38.07266874574451,-38.07266874574451,0.0,0,0,0,0,12,0,0,0
